product_id,product_name,category,description,price,image_url,image_path,lost_item_description
939,GoPro Hero 12 Black (Like New),Cameras,"Red 5.3K60 video, HyperSmooth 6.0, waterproof 10m, HDR",39990,,images\product_939.jpg,"I think I dropped my 12 Black in the drawing hall, I got it as a birthday gift"
940,GoPro Hero 11 Black Mini (Like New),Cameras,"Purple 5.3K, HyperSmooth 5.0, compact, waterproof, rugged",29990,,images\product_940.jpg,"Left my Black Mini in the lecture hall and can't find it now, kinda scratched but works fine"
941,DJI Mini 4 Pro Drone (Like New),Cameras,"Black 4K/60fps, 48MP, OcuSync 4, 34min flight, 249g",84990,,images\product_941.jpg,"I lost my Pro Drone somewhere near the ATM, it's has a crack on the corner"
942,DJI Air 3 Drone (Like New),Cameras,"Green Dual camera, 4K/100fps, 46min flight, omnidirectional sensing",99990,,images\product_942.jpg,"Missing my 3 Drone since yesterday, probably at the bus stop, has a small sticker on it"
943,DJI Osmo Action 4 (Like New),Cameras,"White 4K/120fps, 1/1.3 inch sensor, waterproof 18m, magnetic",26990,,images\product_943.jpg,"Missing my Action 4 since yesterday, probably near the gym, slightly dusty but good condition"
944,Fujifilm Instax Mini 12 (Like New),Cameras,"Silver Instant camera, auto exposure, selfie mirror, compact",6599,,images\product_944.jpg,"Can't find my Mini 12, I last had it in the auditorium, it's a bit worn out"
945,Fujifilm X-T30 II Mirrorless (Like New),Cameras,"Teal 26.1MP, 4K, film simulation, compact retro design",89999,,images\product_945.jpg,"I lost my II Mirrorless somewhere near the parking lot, it's I got it as a birthday gift"
946,Panasonic Lumix G7 4K (Like New),Cameras,"Black 16MP, 4K photo/video, OLED viewfinder, touchscreen",37990,,images\product_946.jpg,"Can't find my G7 4K, I last had it at the bus stop, it's common looking but it's mine"
947,DJI Pocket 3 (Like New),Cameras,"Gold 1-inch CMOS, 4K/120fps, 3-axis gimbal, rotatable screen",39990,,images\product_947.jpg,"Can't find my Pocket 3, I last had it in the hostel lobby, it's common looking but it's mine"
948,Insta360 X3 (Like New),Cameras,"Purple 5.7K 360 camera, FlowState, waterproof 10m, touchscreen",37999,,images\product_948.jpg,"Left my Insta360 X3 (Like New) in the computer lab and can't find it now, has a crack on the corner"
949,Canon EOS R6 Mark II (Like New),Cameras,"Purple 24.2MP full frame, 4K 60p, 40fps burst, IBIS",189990,,images\product_949.jpg,"Missing my Mark II since yesterday, probably near the main gate, medium size nothing fancy"
950,Sony Alpha A7C Mirrorless (Like New),Cameras,"Space Grey 24.2MP full frame, 4K, compact body, 5-axis IBIS",139990,,images\product_950.jpg,"Left my A7C Mirrorless near the parking lot and can't find it now, pretty new bought last month"
951,Canon EOS R50 Mirrorless (Renewed),Cameras,"White 24.2MP APS-C, 4K video, DIGIC X, Eye AF, compact body",72990,,images\product_951.jpg,"Missing my R50 Mirrorless since yesterday, probably at the canteen, pretty new bought last month"
952,Canon EOS 200D II DSLR Kit (Renewed),Cameras,"Purple 24.1MP, 4K video, Dual Pixel AF, vari-angle LCD",54990,,images\product_952.jpg,"I lost my DSLR Kit somewhere in the laundry room, it's standard one everyone uses"
953,Canon EOS 1500D DSLR Kit (Renewed),Cameras,"Grey 24.1MP, Full HD, 9-point AF, Wi-Fi, beginner DSLR",34990,,images\product_953.jpg,"Has anyone seen my DSLR Kit? I lost it at the canteen, medium size nothing fancy"
954,Canon EOS M50 Mark II (Renewed),Cameras,"Silver 24.1MP, 4K video, Eye AF, vlogger-friendly, flip screen",58990,,images\product_954.jpg,"Can't find my Mark II, I last had it in the music room, it's common looking but it's mine"
955,Canon PowerShot G7 X Mark III (Renewed),Cameras,"Silver 20.1MP, 4K, 1-inch sensor, vlogging, live streaming",52995,,images\product_955.jpg,"Can't find my Mark III, I last had it near the parking lot, it's a bit worn out"
956,Sony Alpha A6400 Mirrorless (Renewed),Cameras,"White 24.2MP APS-C, 4K, real-time Eye AF, 11fps burst",74990,,images\product_956.jpg,"I think I dropped my A6400 Mirrorless near the admin block, has my name tag on it"
957,Sony Alpha A7 III Full Frame (Renewed),Cameras,"Space Grey 24.2MP full frame, 4K HDR, 693 AF points, 5-axis IS",149990,,images\product_957.jpg,"Can't find my Full Frame, I last had it at the sports complex, it's pretty new bought last month"
958,Sony ZV-1 Vlogging Camera (Renewed),Cameras,"Silver 20.1MP, 4K, background defocus, directional mic",47990,,images\product_958.jpg,"My Vlogging Camera went missing near the library, standard one everyone uses"
959,Sony Alpha A6100 Kit (Renewed),Cameras,"Red 24.2MP, 4K, 425 AF points, Eye AF, flip LCD",54990,,images\product_959.jpg,"Can't find my A6100 Kit, I last had it in the laundry room, it's pretty new bought last month"
960,Nikon D3500 DSLR Kit (Renewed),Cameras,"Rose Gold 24.2MP DX, Full HD, 11-point AF, Guide Mode, 1550 shots",34990,,images\product_960.jpg,"I think I dropped my DSLR Kit at the sports complex, kinda scratched but works fine"
961,Nikon Z50 Mirrorless Kit (Renewed),Cameras,"White 20.9MP DX, 4K, 209 AF points, flip LCD, compact",72990,,images\product_961.jpg,"Missing my Mirrorless Kit since yesterday, probably at the food court, has a crack on the corner"
962,Nikon D5600 DSLR Kit (Renewed),Cameras,"Blue 24.2MP, Full HD, 39-point AF, touchscreen, Wi-Fi",49990,,images\product_962.jpg,"Missing my DSLR Kit since yesterday, probably at the bus stop, still in good shape though"
963,Nikon Z30 Vlogging Kit (Renewed),Cameras,"Purple 20.9MP, 4K, Eye AF, no viewfinder, vari-angle LCD",59990,,images\product_963.jpg,"I think I dropped my Vlogging Kit in the seminar hall, standard one everyone uses"
964,GoPro Hero 12 Black (Renewed),Cameras,"Rose Gold 5.3K60 video, HyperSmooth 6.0, waterproof 10m, HDR",39990,,images\product_964.jpg,"My 12 Black went missing near the dormitory, a bit worn out"
965,GoPro Hero 11 Black Mini (Renewed),Cameras,"Red 5.3K, HyperSmooth 5.0, compact, waterproof, rugged",29990,,images\product_965.jpg,"Can't find my Black Mini, I last had it at the canteen, it's medium size nothing fancy"
966,DJI Mini 4 Pro Drone (Renewed),Cameras,"Rose Gold 4K/60fps, 48MP, OcuSync 4, 34min flight, 249g",84990,,images\product_966.jpg,"I lost my Pro Drone somewhere in the common room, it's I got it as a birthday gift"
967,DJI Air 3 Drone (Renewed),Cameras,"White Dual camera, 4K/100fps, 46min flight, omnidirectional sensing",99990,,images\product_967.jpg,"I lost my 3 Drone somewhere at the workshop, it's still in good shape though"
968,DJI Osmo Action 4 (Renewed),Cameras,"White 4K/120fps, 1/1.3 inch sensor, waterproof 18m, magnetic",26990,,images\product_968.jpg,"Left my Action 4 in the lecture hall and can't find it now, I got it as a birthday gift"
969,Fujifilm Instax Mini 12 (Renewed),Cameras,"Silver Instant camera, auto exposure, selfie mirror, compact",6599,,images\product_969.jpg,"Has anyone seen my Mini 12? I lost it in the seminar hall, has a crack on the corner"
970,Fujifilm X-T30 II Mirrorless (Renewed),Cameras,"Purple 26.1MP, 4K, film simulation, compact retro design",89999,,images\product_970.jpg,"Has anyone seen my II Mirrorless? I lost it in the garden area, kinda scratched but works fine"
971,Panasonic Lumix G7 4K (Renewed),Cameras,"Purple 16MP, 4K photo/video, OLED viewfinder, touchscreen",37990,,images\product_971.jpg,"My G7 4K went missing by the vending machine, a bit worn out"
972,DJI Pocket 3 (Renewed),Cameras,"Purple 1-inch CMOS, 4K/120fps, 3-axis gimbal, rotatable screen",39990,,images\product_972.jpg,"Missing my Pocket 3 since yesterday, probably near the gym, has a small sticker on it"
973,Insta360 X3 (Renewed),Cameras,"Space Grey 5.7K 360 camera, FlowState, waterproof 10m, touchscreen",37999,,images\product_973.jpg,"I think I dropped my Insta360 X3 (Renewed) in the computer lab, medium size nothing fancy"
974,Canon EOS R6 Mark II (Renewed),Cameras,"Space Grey 24.2MP full frame, 4K 60p, 40fps burst, IBIS",189990,,images\product_974.jpg,"My Mark II went missing in the washroom, has a crack on the corner"
975,Sony Alpha A7C Mirrorless (Renewed),Cameras,"Blue 24.2MP full frame, 4K, compact body, 5-axis IBIS",139990,,images\product_975.jpg,"I lost my A7C Mirrorless somewhere at the bus stop, it's I got it as a birthday gift"
976,Canon EOS R50 Mirrorless (Bundle),Cameras,"White 24.2MP APS-C, 4K video, DIGIC X, Eye AF, compact body",72990,,images\product_976.jpg,"I lost my R50 Mirrorless somewhere in the auditorium, it's common looking but it's mine"
977,Canon EOS 200D II DSLR Kit (Bundle),Cameras,"Blue 24.1MP, 4K video, Dual Pixel AF, vari-angle LCD",54990,,images\product_977.jpg,"Missing my DSLR Kit since yesterday, probably in the common room, standard one everyone uses"
978,Canon EOS 1500D DSLR Kit (Bundle),Cameras,"Teal 24.1MP, Full HD, 9-point AF, Wi-Fi, beginner DSLR",34990,,images\product_978.jpg,"My DSLR Kit went missing by the vending machine, I got it as a birthday gift"
979,Canon EOS M50 Mark II (Bundle),Cameras,"White 24.1MP, 4K video, Eye AF, vlogger-friendly, flip screen",58990,,images\product_979.jpg,"Missing my Mark II since yesterday, probably near the gym, I got it as a birthday gift"
980,Canon PowerShot G7 X Mark III (Bundle),Cameras,"Grey 20.1MP, 4K, 1-inch sensor, vlogging, live streaming",52995,,images\product_980.jpg,"Has anyone seen my Mark III? I lost it at the workshop, medium size nothing fancy"
981,Sony Alpha A6400 Mirrorless (Bundle),Cameras,"Space Grey 24.2MP APS-C, 4K, real-time Eye AF, 11fps burst",74990,,images\product_981.jpg,"Has anyone seen my A6400 Mirrorless? I lost it near the ATM, has my name tag on it"
982,Sony Alpha A7 III Full Frame (Bundle),Cameras,"Purple 24.2MP full frame, 4K HDR, 693 AF points, 5-axis IS",149990,,images\product_982.jpg,"Left my Full Frame at the basketball court and can't find it now, slightly dusty but good condition"
983,Sony ZV-1 Vlogging Camera (Bundle),Cameras,"Navy 20.1MP, 4K, background defocus, directional mic",47990,,images\product_983.jpg,"My Vlogging Camera went missing in the washroom, medium size nothing fancy"
984,Sony Alpha A6100 Kit (Bundle),Cameras,"Grey 24.2MP, 4K, 425 AF points, Eye AF, flip LCD",54990,,images\product_984.jpg,"Can't find my A6100 Kit, I last had it in the student center, it's still in good shape though"
985,Nikon D3500 DSLR Kit (Bundle),Cameras,"Teal 24.2MP DX, Full HD, 11-point AF, Guide Mode, 1550 shots",34990,,images\product_985.jpg,"My DSLR Kit went missing in the washroom, I got it as a birthday gift"
986,Nikon Z50 Mirrorless Kit (Bundle),Cameras,"White 20.9MP DX, 4K, 209 AF points, flip LCD, compact",72990,,images\product_986.jpg,"I think I dropped my Mirrorless Kit at the bus stop, I got it as a birthday gift"
987,Nikon D5600 DSLR Kit (Bundle),Cameras,"Silver 24.2MP, Full HD, 39-point AF, touchscreen, Wi-Fi",49990,,images\product_987.jpg,"Can't find my DSLR Kit, I last had it at the canteen, it's the one I use for college daily"
988,Nikon Z30 Vlogging Kit (Bundle),Cameras,"Purple 20.9MP, 4K, Eye AF, no viewfinder, vari-angle LCD",59990,,images\product_988.jpg,"My Vlogging Kit went missing near the dormitory, has my name tag on it"
989,GoPro Hero 12 Black (Bundle),Cameras,"Rose Gold 5.3K60 video, HyperSmooth 6.0, waterproof 10m, HDR",39990,,images\product_989.jpg,"Missing my 12 Black since yesterday, probably in the drawing hall, common looking but it's mine"
990,GoPro Hero 11 Black Mini (Bundle),Cameras,"Blue 5.3K, HyperSmooth 5.0, compact, waterproof, rugged",29990,,images\product_990.jpg,"Has anyone seen my Black Mini? I lost it by the vending machine, common looking but it's mine"
991,DJI Mini 4 Pro Drone (Bundle),Cameras,"Rose Gold 4K/60fps, 48MP, OcuSync 4, 34min flight, 249g",84990,,images\product_0991.jpg,"Missing my Pro Drone since yesterday, probably in the garden area, kinda scratched but works fine"
992,DJI Air 3 Drone (Bundle),Cameras,"Rose Gold Dual camera, 4K/100fps, 46min flight, omnidirectional sensing",99990,,images\product_992.jpg,"Missing my 3 Drone since yesterday, probably in the lecture hall, I got it as a birthday gift"
993,DJI Osmo Action 4 (Bundle),Cameras,"Grey 4K/120fps, 1/1.3 inch sensor, waterproof 18m, magnetic",26990,,images\product_993.jpg,"Left my Action 4 near the gym and can't find it now, I got it as a birthday gift"
994,Fujifilm Instax Mini 12 (Bundle),Cameras,"Grey Instant camera, auto exposure, selfie mirror, compact",6599,,images\product_994.jpg,"Missing my Mini 12 since yesterday, probably by the vending machine, I got it as a birthday gift"
995,Fujifilm X-T30 II Mirrorless (Bundle),Cameras,"White 26.1MP, 4K, film simulation, compact retro design",89999,,images\product_995.jpg,"Can't find my II Mirrorless, I last had it near the admin block, it's has my name tag on it"
996,Panasonic Lumix G7 4K (Bundle),Cameras,"Teal 16MP, 4K photo/video, OLED viewfinder, touchscreen",37990,,images\product_996.jpg,"I lost my G7 4K somewhere near the parking lot, it's pretty new bought last month"
997,DJI Pocket 3 (Bundle),Cameras,"Space Grey 1-inch CMOS, 4K/120fps, 3-axis gimbal, rotatable screen",39990,,images\product_997.jpg,"My Pocket 3 went missing in the music room, medium size nothing fancy"
998,Insta360 X3 (Bundle),Cameras,"Red 5.7K 360 camera, FlowState, waterproof 10m, touchscreen",37999,,images\product_998.jpg,"Missing my Insta360 X3 (Bundle) since yesterday, probably near the gym, slightly dusty but good condition"
999,Canon EOS R6 Mark II (Bundle),Cameras,"Green 24.2MP full frame, 4K 60p, 40fps burst, IBIS",189990,,images\product_999.jpg,"Can't find my Mark II, I last had it at the sports complex, it's pretty new bought last month"
1000,Sony Alpha A7C Mirrorless (Bundle),Cameras,"Space Grey 24.2MP full frame, 4K, compact body, 5-axis IBIS",139990,,images\product_1000.jpg,"Has anyone seen my A7C Mirrorless? I lost it in the garden area, kinda scratched but works fine"
1001,SG RSD Spark Kashmir Willow Bat,Cricket & Badminton Sports,"Green Kashmir willow, full size, rubber grip, cane handle",1299,,images\product_1001.jpg,"I think I dropped my Willow Bat in the laundry room, the one I use for college daily"
1002,SG Nexus Plus Kashmir Willow Bat,Cricket & Badminton Sports,"Navy Kashmir willow, thick edges, sarawak cane handle",1899,,images\product_1002.jpg,"I think I dropped my Willow Bat in the cafeteria, has my name tag on it"
1003,SG Sierra 250 English Willow Bat,Cricket & Badminton Sports,"Silver English willow, Grade 2, mid-sweet spot, full size",5999,,images\product_1003.jpg,"Missing my Willow Bat since yesterday, probably at the sports complex, I got it as a birthday gift"
1004,SS Ton Slasher Kashmir Willow Bat,Cricket & Badminton Sports,"Rose Gold Kashmir willow, lightweight, full size, SS branding",1599,,images\product_1004.jpg,"I lost my Willow Bat somewhere in the student center, it's I got it as a birthday gift"
1005,SS Gladiator English Willow Bat,Cricket & Badminton Sports,"Silver English willow, Grade 1, big edges, premium grip",8999,,images\product_1005.jpg,"Can't find my Willow Bat, I last had it in the student center, it's standard one everyone uses"
1006,MRF Genius Grand Edition Bat,Cricket & Badminton Sports,"Rose Gold English willow, Virat Kohli edition, premium grade",12999,,images\product_1006.jpg,"My Edition Bat went missing near the admin block, standard one everyone uses"
1007,Kookaburra Kahuna 5.0 Bat,Cricket & Badminton Sports,"Grey English willow, sweet spot, lightweight pickup",7999,,images\product_1007.jpg,"My 5.0 Bat went missing in the hostel lobby, has a small sticker on it"
1008,SG Test Pro Batting Gloves,Cricket & Badminton Sports,"White Leather palm, high density foam, flexible fingers",1499,,images\product_1008.jpg,"I think I dropped my Batting Gloves near the dormitory, slightly dusty but good condition"
1009,SS Platino Batting Gloves,Cricket & Badminton Sports,"Silver Pittards leather, finger rolls, ventilation mesh",1999,,images\product_1009.jpg,"I think I dropped my Batting Gloves in the common room, has a crack on the corner"
1010,SG Club Batting Pads,Cricket & Badminton Sports,"Gold Lightweight pads, three straps, PVC facing, full size",1299,,images\product_1010.jpg,"I lost my Batting Pads somewhere in the drawing hall, it's has a small sticker on it"
1011,SS Test Opener Batting Pads,Cricket & Badminton Sports,"Blue Traditional shape, bolted knee roll, cane rods",2499,,images\product_1011.jpg,"I lost my Batting Pads somewhere in the seminar hall, it's medium size nothing fancy"
